23.8690022786,27.2529785156,93.6753092448,24.5409912109,80.0029052734,80.9798014323,69.8063069661,9.9218892415,110.5538085938,2.0053952535,553.1215494792,169.8899576823,168.3633300781,163.458577474,138.2939290365,132.6663167318,134.9941731771,24.7370015462,5.1627609253,129.499625651,128.0734863281,173.5864257813,89.9988769531,124.5370361328,9.9218892415,323.2022135417
24.9808166504,21.6955078125,85.6634521484,20.4863708496,74.9998046875,75.6624511719,60.6814290365,13.1284444173,103.6088134766,2.4905743917,481.3431315104,168.1627441406,166.573828125,164.0550455729,146.2349446615,132.4708251953,177.4099609375,27.473651123,5.9934143066,127.8928222656,126.5590413411,52.1745157878,87.4045572917,128.2146484375,13.1413106283,280.3669270833
28.3041931152,33.4422851563,104.5578450521,29.2721435547,79.9910807292,86.9757161458,76.2534423828,9.6384073893,118.7215820313,2.003492864,603.283984375,171.8233723958,170.1294270833,163.9824869792,136.455875651,133.3123453776,134.9941731771,27.801944987,4.2503560384,130.0440429688,128.3688883464,175.06953125,89.1126790365,125.9397135417,9.6384073893,186.8805989583
23.985740153,21.4398111979,100.0479492188,26.7064758301,75.0005940755,90.9142008464,76.0622477214,12.748240153,118.2231119792,2.9978462219,602.8136067708,170.6789713542,168.899235026,164.159765625,139.0473144531,132.8352539063,183.4803548177,29.9935913086,7.0096481323,128.7798421224,127.0896240234,110.0015218099,86.9110026042,128.5012288411,12.748240153,423.4997721354
27.3393452962,26.6459147135,97.225008138,22.7576639811,57.0065633138,80.009358724,69.8831136068,8.9874084473,99.1114013672,1.5065540314,555.7826171875,166.3301920573,164.2610188802,158.186344401,132.7953613281,128.3434895833,172.5958984375,29.9935913086,8.2422312419,123.9655354818,121.378133138,50.8415486654,90.613688151,126.8374104818,8.9904337565,292.8123697917
27.6149251302,32.7323750814,104.0565836589,27.3441752116,74.9867757161,91.0127197266,76.4446940104,13.2549428304,117.1458089193,1.991473643,605.7383463542,170.866422526,169.0526041667,164.014436849,138.2039550781,132.9268391927,178.29453125,29.9935913086,7.6950352987,128.7774007161,126.9402994792,52.314078776,92.4068440755,129.4564290365,13.2430175781,419.6076497396
25.4813781738,64.5244710286,101,24.4412333171,80.0055419922,90.996468099,75.5208984375,11.4249094645,116.1915934245,3.9947504679,597.4895182292,171.0076822917,169.365234375,163.7267415365,138.7004882813,133.4328369141,136.7274088542,28.4766113281,5.3019139608,130.0863606771,128.423819987,89.1195963542,94.5234863281,131.639070638,11.4254943848,433.2707682292
25.9910420736,36.9495727539,105.0735514323,27.2082356771,75.0121337891,96.0268880208,79.0826660156,15.3182902018,121.13203125,2.4964541117,627.5634765625,171.8494140625,169.9772786458,164.1605794271,138.0559895833,133.2787597656,180.1599446615,29.9935913086,8.2526626587,128.9556152344,127.0985758464,48.2626871745,88.4181152344,129.4587727865,15.3182902018,405.3956705729
26.4862589518,36.4635131836,108.164054362,28.0427286784,75.0038004557,99.0756673177,81.6783121745,15.8236958822,125.6152018229,2.4977513631,648.0507161458,172.5069335938,170.7830891927,164.089046224,137.953515625,133.6167399089,180.4664713542,29.9935913086,8.8511016846,129.2119547526,127.2141357422,50.183610026,89.4886393229,129.0998372396,15.824331665,424.2408528646
28.4387369792,10.8296966553,104.3425374349,25.3472676595,75.0196777344,90.117594401,75.9082845052,13.7043843587,117.5328857422,1.4967830658,601.1417317708,171.2252604167,169.3142578125,164.2068847656,137.9817057292,132.9308105469,178.4769042969,29.9935913086,10.3026133219,128.8404703776,126.9622721354,54.2602254232,92.1208089193,129.9227376302,13.7137410482,305.5558919271
23.0181559245,31.4619384766,75.2297444661,19.9783447266,79.9879475911,63.5346476237,52.2116251628,5.2921518962,99.1022460938,5.9947845459,414.0449869792,167.59609375,166.3201171875,164.133203125,139.5151529948,131.1411051432,134.0381591797,16.657715861,2.9714747111,128.961311849,127.9632161458,168.8233723958,94.707804362,117.8820719401,5.2921518962,198.2192382813
21.9668151855,32.830287679,74.1603922526,19.7787780762,79.9995605469,63.5313680013,52.1937703451,5.430422465,99.565616862,5.9924067179,413.8924153646,167.4093424479,166.1704101563,164.1485677083,140.7483886719,131.2138753255,134.1040039063,19.9118347168,3.929414622,128.9051676432,128.042561849,168.766015625,95.4369466146,118.2910807292,5.430422465,244.4613932292
20.9877766927,42.4140136719,72.2613688151,20.1504618327,80.0081787109,63.5134318034,51.273840332,6.5489156087,98.3179280599,5.9960383097,406.2392252604,167.2882486979,166.0919433594,164.2442382813,152.4921875,133.2113932292,134.260530599,13.4219655355,0.0911229928,128.8372151693,127.8798095703,168.5536132813,92.6542317708,117.2217936198,6.5489156087,462.7954101563
24.0731221517,28.729107666,79.0382161458,20.8367960612,80.0277587891,65.4275431315,54.9650553385,6.1035675049,103.4755452474,5.0017715454,436.1833984375,167.9758951823,166.6547363281,164.213297526,142.0034016927,131.9037679036,134.3828531901,20.8720784505,2.5666295369,129.0923339844,128.111328125,169.3506998698,95.519547526,118.289046224,6.1035675049,216.0796875
21.6372660319,47.5559244792,74.9736979167,18.5559875488,79.9784749349,66.0326131185,53.3367431641,7.1808441162,100.0422119141,5.9980702718,423.0620442708,167.7017252604,166.4432617188,164.5896484375,146.5326171875,132.342594401,134.382039388,20.1567545573,3.2137852987,128.9539876302,127.9583333333,168.9393391927,94.4168782552,117.80859375,7.1808441162,485.3297526042
27.1498128255,24.0479756673,91.4454101563,21.8582763672,57.0077026367,74.0564127604,64.3059082031,8.5654022217,94.5763509115,1.5073754628,512.5518880208,164.9167317708,163.0836588542,158.0249511719,132.511328125,127.6466796875,171.8944010417,29.9935913086,7.5892608643,123.5041259766,121.2381591797,55.0442993164,90.3650797526,127.8632405599,8.5524597168,272.1467773438
27.2494812012,8.2942698161,86.2599283854,19.8513509115,63.0073038737,70.0455810547,59.0034667969,9.8265899658,96.0559977214,1.5030520121,469.7818033854,165.4827636719,163.846110026,161.7605794271,144.7157389323,130.0214518229,173.3761393229,29.9900675456,9.1687001546,124.6625406901,122.9491292318,55.0345336914,90.3024169922,127.5365641276,9.824504598,311.2521809896
23.6246846517,62.3030802409,92.7553955078,22.6122334798,79.9947916667,83.0315755208,69.1306315104,10.3236806234,110.5787272135,3.9961771647,547.3046875,169.6536458333,168.217594401,163.9475748698,141.4248372396,133.0524251302,136.0038248698,24.8254862467,4.7672027588,129.5651367188,128.1158040365,87.8846842448,92.8353027344,127.925016276,10.3236806234,477.2779622396
27.4918375651,17.1685933431,100.6848958333,23.9443969727,75.0062906901,85.0471028646,73.191015625,10.382518514,114.7567138672,2.0026281993,580.2732421875,170.250016276,168.5062011719,164.1060384115,138.9916503906,132.5290283203,177.8931477865,29.9931030273,6.4203745524,128.6028483073,126.9053059896,48.4551472982,90.7341308594,128.770304362,10.3979777018,325.1838541667
23.7403910319,25.6294433594,95.9406005859,24.5940511068,75.0084960938,86.0986735026,72.200382487,12.6687306722,112.0807535807,1.9911710103,572.2131510417,169.6300455729,167.9138183594,164.0954589844,140.2535807292,132.5522379557,135.5641845703,29.7092956543,5.9042826335,128.3241292318,126.7437744141,108.6526855469,84.6946858724,129.6486735026,12.6687306722,335.5800130208
26.5935628255,23.8071838379,104.3256673177,27.3829589844,74.9908365885,94.0822509766,77.7343098958,14.1641743978,122.8507324219,2.9987108866,616.4167317708,171.9643066406,170.0103515625,164.1532552083,137.7570963542,133.0972086589,180.0431152344,29.9935913086,9.1363830566,128.9580566406,127.1840250651,53.1046630859,89.6693033854,128.5930257161,14.1626485189,315.7556966146
26.103692627,40.9764404297,104.7008544922,25.4411214193,74.9849934896,97.9866292318,78.5929443359,18.0278320313,121.5755696615,2.4871587118,623.1958984375,171.8583658854,169.9173339844,164.172281901,138.2494466146,133.4249023438,179.3302246094,29.9935913086,8.9458567301,128.8909261068,127.0733561198,56.1103474935,90.4777913411,130.3977945964,18.0346720378,473.4504231771
25.9830240885,20.9354939779,102.2464111328,26.6590108236,74.9938964844,92.5151285807,76.2641764323,14.637898763,119.9311279297,2.4986592611,604.6873697917,171.3963378906,169.4926595052,164.0892415365,138.2402018229,132.9569661458,179.9678059896,29.9935913086,8.2735875448,128.8498291016,127.1746663411,53.4285441081,89.1049479167,129.6796061198,14.6334991455,299.9898111979
29.0159912109,35.0059488932,83.7694661458,21.3305460612,75.0005208333,61.7098999023,54.7534098307,4.410635376,105.5859049479,2.4900123596,434.9549804688,167.8071614583,166.2021647135,163.8638183594,144.8588216146,131.735538737,133.1592854818,27.3740152995,5.5341974894,127.9925130208,126.684366862,79.7107014974,83.4719807943,123.4126953125,4.410635376,75.3557942708
26.0124267578,18.5356201172,82.1560791016,21.1731852214,80.0190022786,64.9866170247,56.1433227539,7.6249206543,101.2690592448,1.9900901794,444.7101236979,167.9385416667,166.6307128906,164.1300455729,139.3064290365,131.69453125,134.5585042318,20.4615539551,3.4823389689,129.030078125,127.8924153646,171.0840494792,92.5655354818,122.5255696615,7.6213612874,155.0208007813
28.333215332,27.655670166,101.9868082682,27.784387207,79.9873128255,84.004313151,73.6533691406,10.2831003825,116.2073649089,2.0058275859,582.7922526042,171.2416503906,169.6264811198,163.7860677083,136.9972981771,133.1582682292,134.9941731771,28.2790466309,4.5011062622,130.0155680339,128.3660400391,174.5747558594,88.6711995443,126.6861816406,10.2840922038,209.784749349
28.0831563314,39.3246785482,104.6352945964,25.6840616862,56.5211303711,87.9770670573,76.5549723307,10.8480295817,106.4653483073,1.5056461334,608.7212239583,167.9207356771,165.7013671875,157.7264648438,132.9125,129.246484375,173.6905110677,29.9935913086,9.6805562337,124.7622233073,121.7911214193,56.603902181,93.1038492839,128.0543619792,10.8596496582,450.3652018229
23.7241617839,63.209781901,94.1701416016,22.9251159668,79.988663737,84.6182373047,70.4459798177,10.5222890218,112.7206217448,3.9973876953,557.5806640625,169.9698404948,168.4736490885,163.9457519531,140.5435221354,133.1010742188,136.1590169271,25.5089090983,4.9155436198,129.69453125,128.2858805339,87.3821777344,92.9231852214,127.9430257161,10.5222890218,461.5721028646
27.2424153646,32.3678304036,103.6780843099,27.1125671387,75.0049397786,90.9745605469,76.4377278646,13.3505462646,117.6020589193,1.992035675,605.6345703125,170.7896972656,169.0174967448,164.1228190104,138.538671875,132.9092366536,178.2570800781,29.9935913086,8.3184504191,128.8087320964,127.0143554688,54.6520589193,93.3561197917,129.6127522786,13.3454355876,413.4952799479
27.4483683268,32.8786071777,102.2576090495,26.9601542155,74.9773030599,96.9817708333,74.8094075521,20.1931152344,118.4443766276,2.9958142598,592.3728515625,170.9431640625,169.1800292969,164.0740885417,138.9503255208,133.5701253255,180.4666829427,29.9935913086,8.0891357422,128.8758707682,126.9476236979,43.9114217122,88.2333902995,130.0957438151,20.1931152344,443.0768880208
28.4994527181,26.5172281901,106.3264567057,26.1716674805,79.9794026693,95.2123453776,77.8269775391,12.5738891602,120.9453613281,4.990616862,615.4751953125,172.1184895833,170.2901204427,163.9286458333,137.60078125,133.8971110026,138.3051269531,29.847668457,5.4144500732,130.3915283203,128.6952067057,94.816031901,96.4203938802,133.4708007813,12.5738891602,339.3215820313
27.4869995117,27.5289164225,108.509391276,26.7658711751,74.980867513,100.0889973958,81.0174316406,18.1912475586,123.039436849,1.9999908447,641.6951171875,172.6170572917,170.7075683594,164.183577474,137.9583007813,133.7110758464,179.6054199219,29.9935913086,7.9082865397,129.0455403646,126.9940104167,50.0444539388,91.2472167969,130.1741048177,18.1861877441,377.0419596354
27.8971252441,39.2308308919,104.700406901,25.5015930176,57.0121907552,87.9838623047,76.7911783854,10.7992360433,107.1927083333,1.4993770599,611.0474609375,168.0624023438,165.8602213542,158.0859049479,132.7030598958,129.2621582031,173.685530599,29.9935913086,9.9227223714,124.7276367188,121.9168538411,58.1557779948,91.2166992188,127.8553059896,10.8170593262,345.5849934896
28.4864705404,19.4867818197,101.0473551432,24.390037028,62.9919189453,85.9896972656,72.5656901042,12.6104787191,107.486702474,1.4998958588,576.76953125,168.4387369792,166.6122884115,162.4545410156,137.8362792969,130.5646891276,174.9600748698,29.9935913086,8.6862162272,125.6309326172,123.430476888,52.7649088542,92.4320719401,128.8083658854,12.6247934977,340.7238932292
27.6778055827,39.8214152018,104.4973795573,25.6180196126,57.0092000326,88.0077473958,76.8223632813,10.2034637451,104.3356608073,1.5049976349,610.7784505208,167.6537923177,165.4115234375,158.1171549479,132.7276855469,129.1048177083,173.516796875,29.9935913086,8.4757049561,124.5526774089,121.7520589193,54.9177571615,95.099226888,128.1242757161,10.2119049072,457.8101888021
27.4826721191,25.2708007813,104.4092936198,25.4415751139,54.0025268555,90.127742513,76.9136149089,12.1736989339,104.6606852214,1.5011497498,612.1358723958,167.4792643229,165.2240722656,157.5003255208,132.4807942708,128.8753336589,173.2173828125,29.9935913086,9.7501068115,123.9354248047,120.830867513,52.860530599,91.1096923828,129.23203125,12.1762420654,434.5489908854
26.3431233724,29.9451171875,99.9400065104,26.4661641439,74.998811849,85.4344645182,73.5969156901,10.5388417562,115.6422607422,1.9910845439,582.8024739583,170.3912760417,168.6359700521,164.0545410156,139.3804036458,132.6490234375,134.664851888,29.2541951497,4.0426297506,128.7005045573,126.900016276,101.8165527344,84.6495198568,128.1124755859,10.5388417562,211.278125
27.490246582,21.2311686198,102.058211263,24.7582519531,75.0040120443,89.013297526,74.568367513,13.9077463786,115.7053385417,1.5005877177,591.0223958333,170.7637532552,168.9699707031,164.1414550781,138.3081705729,132.7687988281,178.1776041667,29.9935913086,10.0119527181,128.697249349,126.8719401042,54.7041422526,92.2184570313,130.0147298177,13.8948801676,361.8203450521
28.0317321777,36.6408772786,100.2806315104,23.9095825195,74.9874186198,90.9896728516,72.244539388,18.2107767741,115.901163737,1.9910845439,572.8658203125,170.435546875,168.721858724,164.2815917969,139.1931477865,133.1545003255,178.3880533854,29.9935913086,9.8079579671,128.5812825521,126.8491536458,53.1620320638,92.2119466146,125.1162027995,18.2133951823,436.8195638021
27.4639607747,17.9909667969,101.3784261068,24.4858764648,75.0030110677,90.0061767578,73.9123697917,14.9438578288,115.7022867839,2.0005097707,585.7340494792,170.5306966146,168.8014322917,164.130859375,138.8324869792,132.898445638,178.7037434896,29.9935913086,7.4697194417,128.7151448568,127.0241210938,52.5399007161,91.228499349,129.6687255859,14.9336354574,392.8291666667
27.490246582,18.4235656738,102.2998046875,26.5714457194,75.0075683594,91.0141682943,74.8099690755,15.3505564372,118.0120279948,2.0008124034,593.3453125,170.7291503906,168.9458496094,163.9212239583,138.6685384115,132.9859700521,178.7651041667,29.9935913086,9.2663401286,128.7977457682,127.0688720703,54.2756876628,91.6284667969,129.742195638,15.3445556641,373.5262044271
27.5064758301,19.2003133138,104.3168863932,25.2311279297,75.015616862,90.5145589193,76.8071533203,12.7458750407,120.5236979167,1.7344870249,609.2322916667,170.9953776042,169.1524414063,164.2576660156,138.6799316406,132.9620524089,178.5285970052,29.9935913086,9.4112325033,128.8656982422,127.0717285156,57.0612467448,92.1887532552,130.0642985026,12.7403320313,387.0469401042
23.5038879395,16.2686035156,101.7970784505,26.2807047526,74.9900553385,93.9809895833,78.2933024089,14.6624094645,117.1519124349,1.9895713806,620.35703125,171.2010416667,169.3619791667,164.1860188802,138.053141276,132.8875569661,136.2525472005,29.9935913086,6.3669871012,128.5784342448,126.7926025391,110.6232503255,85.805078125,130.0451660156,14.6624094645,451.0920572917
25.7467753092,30.4546244303,102.3535888672,27.7965332031,74.9810058594,94.0165527344,76.6035970052,16.8259134928,118.2668538411,2.4893203735,607.4790364583,171.3579752604,169.3805989583,163.1194824219,136.4062174479,132.9048583984,178.8705403646,29.9779846191,5.5791213989,128.8461669922,126.9028645833,40.9411336263,87.563655599,128.922249349,16.83290507,386.4492838542
25.6239420573,22.6492614746,103.4085530599,26.7756754557,79.9833170573,88.0891682943,77.7822184245,9.3647908529,118.7358235677,2.0028011322,615.8345052083,171.7058268229,170.0118815104,164.2336588542,136.666031901,133.232047526,134.9941731771,27.6452209473,4.4458572388,130.0045817057,128.3957438151,174.9897786458,88.9983398438,125.4054280599,9.3670796712,300.3657226563
27.0892232259,25.105645752,96.8952636719,23.4479919434,56.9953125,79.9908935547,69.8114990234,8.6724232992,99.2411051432,1.5027493795,555.53359375,166.2420572917,164.2090169271,157.9677571615,132.6677408854,128.294124349,172.5693359375,29.9935913086,8.517225647,123.9618733724,121.3870849609,51.0567911784,90.437101237,126.4040852865,8.6736175537,303.7710611979
27.1139180501,24.916225179,96.1815592448,23.161722819,57.0062093099,79.6177327474,69.0603352865,8.6225616455,97.4771402995,1.506121699,549.55234375,165.9311523438,163.9386230469,157.7391764323,132.3936848958,128.1852376302,172.4938151042,29.9935913086,8.0547271729,123.8227132161,121.3435465495,54.9075846354,91.0128499349,128.0790934245,8.6167388916,308.9887369792
28.4993896484,13.271685791,95.4077718099,22.7937703451,62.9969075521,79.160546875,66.9195109049,11.5589080811,102.3763753255,1.501192983,532.4056315104,167.3592773438,165.5839192708,162.6924641927,142.7352213542,130.6181152344,174.3502766927,29.9935913086,7.3284525553,125.2631022135,123.1598958333,50.1396647135,91.1247395833,127.1174804688,11.5718760173,304.1225585938
21.0190246582,47.0792765299,74.6727294922,19.9277242025,80.0036214193,66.046500651,53.6537272135,6.6138809204,98.8230061849,5.9985890706,425.2234375,167.4649088542,166.1886230469,164.0694010417,142.0371744792,131.5495117188,134.2404785156,18.4706319173,1.8530605316,128.9043538411,127.9477539063,168.7407877604,93.8163085938,118.1725179036,6.6138809204,403.9440104167
26.0819254557,28.0647705078,100.7243570964,25.810555013,74.9751708984,87.1291015625,74.6424723307,11.0254313151,118.3141601563,1.9925113678,591.9720703125,170.6660481771,168.9060546875,164.3175130208,139.4248860677,132.8041097005,134.7732340495,29.9430643717,6.6371129354,128.8001871745,127.0395833333,105.2014567057,85.1088948568,128.3105143229,11.0254313151,256.3590494792
28.0050638835,27.1883300781,112.3963297526,28.9325032552,79.997281901,97.0248860677,84.3898844401,12.0574991862,125.0287353516,2.002757899,666.3143229167,173.6573404948,171.8824869792,164.1128580729,136.378531901,134.0832438151,134.9941731771,29.9935913086,4.2907857259,130.3728108724,128.512516276,176.4460286458,94.0091715495,123.5786783854,12.0565836589,336.8551757813
28.7720418294,24.7759440104,105.8162841797,25.9627766927,80.0019124349,94.0334147135,77.0401611328,12.2667358398,121.4992675781,4.9917409261,609.6774088542,172.1969563802,170.3276692708,164.1104166667,137.6905436198,133.8469401042,138.0403157552,29.9935913086,7.8508626302,130.4269287109,128.6801595052,97.1580891927,96.5725748698,133.3110270182,12.268057251,316.0273111979
26.5182067871,63.2039347331,104.6769205729,25.823227946,79.9752766927,95.0861246745,78.1592773438,12.3269205729,121.8115804036,4.9951563517,618.2574869792,171.8556315104,170.0767089844,163.9413736979,138.1480957031,133.8288248698,137.1710123698,29.9935913086,6.7386144002,130.2979410807,128.6557454427,89.6888346354,95.0703369141,131.3793538411,12.3274546305,506.6840494792
28.0369506836,22.2568949382,107.3224853516,26.1513671875,79.9821777344,96.0092610677,79.2855061849,12.9222849528,123.5623209635,4.2546338399,628.058203125,172.3033040365,170.42109375,164.12109375,137.8437988281,133.9958251953,137.6826009115,29.9935913086,7.7360753377,130.3740315755,128.6720214844,97.1536132813,97.0221842448,132.4703125,12.9222849528,408.4327799479
28.1255859375,32.8734700521,111.8608968099,29.5560465495,80.0088867188,97.9893798828,83.7353108724,13.3116434733,124.7561035156,2.0019364675,661.8307942708,173.124983724,171.4298177083,164.2845377604,137.5061360677,134.2431233724,134.9941731771,26.8417785645,1.6432510376,130.388680013,128.4315511068,175.6424316406,94.8624186198,126.3557373047,13.3116434733,438.4426432292
28.0899007161,28.9922281901,112.6090332031,29.0173177083,79.9893066406,98.0106689453,84.519132487,12.7739461263,125.3522379557,2.0030605316,668.8256510417,173.3558919271,171.5463541667,164.149593099,136.6110839844,134.1515299479,134.9941731771,29.9935913086,5.4586491903,130.4102457682,128.5137369792,175.8304036458,94.7330322266,126.6742757161,12.7739461263,333.2911132813
28.751357015,10.3268534342,106.1304931641,26.0778157552,79.9798990885,97.0018391927,77.3801350911,15.1400746663,122.364469401,4.9915247599,612.1147135417,172.2377604167,170.3929036458,164.3329752604,138.2424316406,134.1369791667,138.0064290365,29.9920959473,7.5316609701,130.4403564453,128.6301106771,93.0822835286,96.3829671224,133.5087646484,15.1407104492,411.3803385417
28.745884196,22.0008443197,109.4256754557,27.7699930827,79.9913004557,100.0722086589,80.6798990885,15.1890207926,124.7688232422,4.989881897,637.5212239583,172.9795572917,171.095719401,164.0994140625,137.7952636719,134.3790852865,138.4782226563,29.9935913086,4.7780771891,130.5721842448,128.6313313802,90.9249593099,96.3825520833,132.440999349,15.1890207926,423.5333333333
27.9859720866,24.5152648926,104.3364257813,26.3928263346,79.9798990885,89.1125732422,76.3503417969,11.9554361979,116.6631103516,1.9993855794,603.2029947917,171.5142903646,169.8784667969,164.1235351563,136.9947428385,133.3749348958,134.9941731771,27.2704427083,4.4807312012,129.977726237,128.3383707682,175.2082845052,96.4419596354,126.8627522786,11.9554361979,339.3999023438
28.5011088053,41.0125528971,108.6076578776,25.7121582031,75.0094238281,93.9877034505,80.1107828776,12.8255116781,121.1472900391,1.9890525818,634.5285807292,171.6818033854,169.8770345052,164.0909667969,137.9560546875,133.2256429036,178.4693684896,29.9935913086,8.1637069702,129.0711751302,127.1205485026,53.9339029948,94.6170654297,128.3857177734,12.8357584635,396.7695963542
28.7502115885,22.5448872884,103.5513753255,25.2978902181,79.9688639323,94.018766276,74.8012207031,14.4968566895,118.5720458984,4.9899251302,592.2349609375,171.5631347656,169.9195800781,164.0268554688,138.4038411458,133.8737060547,137.9304036458,28.5114868164,4.855708313,130.2377197266,128.492171224,95.8837076823,96.2767659505,135.4404296875,14.4968566895,340.4527994792
26.9639729818,25.8479064941,101.329679362,26.3166687012,75.0018066406,89.0222249349,74.3602783203,13.3792277018,115.335555013,1.5001553853,589.1735026042,170.7283365885,168.8890625,162.9823079427,138.1723144531,132.7022460938,178.1327148438,29.9689982096,5.3186187744,128.6358072917,126.7539469401,44.6661987305,90.4924397786,127.8539794922,13.3767873128,348.6790690104
25.5823181152,16.2387969971,100.2205485026,26.2717854818,79.9890218099,86.0414388021,74.6384033203,9.9783355713,114.1829671224,2.0047899882,590.1276692708,171.1956542969,169.6176269531,164.1903971354,137.0177408854,133.0872314453,134.9941731771,23.9826843262,2.2848358154,129.8349039714,128.2610595703,174.3236979167,88.5336751302,126.1666585286,9.9783355713,273.0836914063
23.460164388,15.1559488932,99.899593099,26.6433959961,75.0070068359,93.0036702474,76.439453125,14.9321105957,116.1198811849,2.4884124756,605.4067057292,171.0345540365,169.1765625,164.0940266927,137.9843424479,132.8001464844,136.1689941406,29.9935913086,6.5262023926,128.6321370443,126.8723470052,109.4815185547,85.2948404948,130.171866862,14.9321105957,420.4494466146
25.5035909017,28.1997639974,101.1405924479,25.225986735,74.9817871094,93.2183349609,75.6324951172,15.466120402,115.7653564453,2.4871154785,599.3331380208,171.0557128906,169.1959960938,164.2577799479,138.7716308594,132.999202474,178.7981770833,29.9935913086,5.8787109375,128.7928629557,126.9057128906,44.3891072591,88.7184000651,130.9381835938,15.4574757894,362.2725260417
25.2653706868,24.8814860026,100.8087483724,26.649206543,74.9813639323,92.9070638021,75.538297526,15.1184875488,119.290242513,2.9964195251,599.2590494792,170.7310872396,168.9463541667,164.073063151,138.9457519531,133.0416422526,179.3024414063,29.9935913086,9.0562713623,128.8587809245,127.1657145182,116.8201660156,88.3534261068,129.582421875,15.1192759196,418.5761067708
23.2633768717,16.1914428711,100.1305582682,26.6345011393,74.9962483724,93.9881673177,76.8673746745,15.2733103434,118.5028645833,2.4872451782,610.0017578125,171.0600911458,169.2063802083,163.8201660156,137.6093261719,132.8260986328,136.2577392578,29.9935913086,8.3343236287,128.6919514974,126.9496582031,111.3113037109,86.1818603516,130.1854980469,15.2733103434,469.98046875
24.995900472,24.4550923665,95.1915690104,23.4677897135,74.993758138,87.0131103516,70.2020345052,15.2695983887,110.4185058594,2.491006724,556.2798177083,169.8429361979,168.0754231771,164.1002278646,140.6285970052,132.664078776,178.3251627604,29.9935913086,5.1857381185,128.4864827474,126.96796875,48.1044067383,88.7546142578,130.2698649089,15.2619954427,342.2528645833
